target_chembl_id,molecule_chembl_id,canonical_smiles,standard_type,assay_type,pchembl_value,RDKit_Molecule,Gasteiger/Marsili Partial Charges,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1 - Kappa3,"Chi0, Chi1",Chi0n - Chi4n,Chi0v - Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,"Num{Aromatic,Saturated,Aliphatic}Rings","Num{Aromatic,Saturated,Aliphatic}{Hetero,Carbo}cycles",RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1 - PEOE_VSA14,SMR_VSA1 - SMR_VSA10,SlogP_VSA1 - SlogP_VSA12,EState_VSA1 - EState_VSA11,VSA_EState1 - VSA_EState10,MQNs,Topliss fragments,Autocorr2D,BCUT2D
CHEMBL205,CHEMBL3819290,Nc1cccc(S(=O)(=O)N[N+](=O)[O-])c1,Ki,B,5.29,<rdkit.Chem.rdchem.Mol object at 0x14531f880>,777,3.1053279607813025,455.899350537224,934.401056957422,-1.83,777,777,777,777,-0.2611999999999998,48.170300000000005,217.20600000000002,217.015726704,14,210.14999999999998,3,7,5,2,8,3,76,777,777,777,1,0.0,777,777,115.33000000000001,79.70504363526757,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3819458,Nc1nnc(S(=O)(=O)N[N+](=O)[O-])s1,Ki,B,5.34,<rdkit.Chem.rdchem.Mol object at 0x14531f8e0>,777,3.0109880151695627,421.4977152917159,692.0883606543133,-1.4899999999999998,777,777,777,777,-1.4097,41.637299999999996,225.211,224.962645576,13,222.18699999999998,3,9,8,2,11,3,72,777,777,777,1,0.0,777,777,141.11,75.7531564359768,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL382075,NS(=O)(=O)c1nnc(N[S+]([O-])c2ccc([N+](=O)[O-])cc2)s1,Ki,B,9.0,<rdkit.Chem.rdchem.Mol object at 0x14531f940>,777,2.1208260971026593,758.8649265456942,48303.18801921163,-1.8,777,777,777,777,0.2284000000000005,74.4097,349.37500000000006,348.960931324,21,342.3190000000001,3,10,9,2,13,5,112,777,777,777,2,0.0,777,777,164.17000000000002,125.06988314801715,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL382111,CC(=O)Nc1nnc(S)s1,Ki,B,5.06,<rdkit.Chem.rdchem.Mol object at 0x14531f9a0>,777,2.6688118501601634,246.4056721385312,198.23632343236926,-0.62,777,777,777,777,0.7851999999999997,41.464700000000015,175.23800000000003,174.98740378,10,170.198,1,4,5,2,6,1,54,777,777,777,1,0.25,777,777,54.88,67.07585109605294,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3822486,NS(=O)(=O)c1nnc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc2nnc(S(N)(=O)=O)s2)s1,Ki,B,8.06,<rdkit.Chem.rdchem.Mol object at 0x14531fa00>,777,1.4152359137995758,1335.8489739025247,820543126.792312,-3.2600000000000007,777,777,777,777,-2.9123999999999945,145.9491999999999,672.7500000000003,672.0872710960001,42,644.5260000000003,8,20,16,6,24,19,234,777,777,777,2,0.5555555555555556,777,777,306.73999999999995,246.96787330100864,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3822655,NS(=O)(=O)c1nnc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc2nnc(S(N)(=O)=O)s2)s1,Ki,B,7.18,<rdkit.Chem.rdchem.Mol object at 0x14531fa60>,777,1.0732936579422203,3470.321225310173,1.0529439919894498e+55,-4.980000000000003,777,777,777,777,-2.19859999999987,611.1662000000026,2567.0290000000005,2565.2145052600004,171,2365.4289999999983,8,63,59,6,67,148,1008,777,777,777,2,0.9230769230769231,777,777,703.6300000000006,1014.2353400079124,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3822883,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc3ccc(S(=O)(=O)Nc4nnc(S(N)(=O)=O)s4)cc3)cc2)s1,Ki,B,7.89,<rdkit.Chem.rdchem.Mol object at 0x14531fac0>,777,0.6687051527745415,4750.787769535105,5.664270153524632e+65,-7.040000000000004,777,777,777,777,-0.5969999999998676,685.6672000000027,2877.384999999998,2875.2227040600014,191,2665.7049999999967,10,69,63,8,75,154,1112,777,777,777,4,0.8275862068965517,777,777,795.9700000000007,1128.9708045720872,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3823200,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc3ccc(S(=O)(=O)Nc4nnc(S(N)(=O)=O)s4)cc3)cc2)s1,Ki,B,8.07,<rdkit.Chem.rdchem.Mol object at 0x14531fb20>,777,0.9872277039274386,2475.782992832761,11939781929553.33,-5.320000000000002,777,777,777,777,-1.3107999999999898,220.45019999999977,983.1060000000001,982.0954698960002,62,944.8019999999999,10,26,20,8,32,25,338,777,777,777,4,0.3333333333333333,777,777,399.07999999999987,361.70333786518273,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3823514,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,Ki,B,5.75,<rdkit.Chem.rdchem.Mol object at 0x14531fb80>,777,1.0749688590321147,3500.399684659182,1.2695949557171266e+55,-5.660000000000002,777,777,777,777,0.09840000000011556,624.232200000003,2551.018999999999,2549.3206675159995,173,2341.3549999999977,8,59,53,6,61,148,1016,777,777,777,2,0.8571428571428571,777,777,652.0700000000005,1022.1391144064941,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3823618,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)s1,Ki,B,8.03,<rdkit.Chem.rdchem.Mol object at 0x14531fbe0>,777,2.073006041234725,1061.0592538813187,635253.3383812018,-2.62,777,777,777,777,-0.21039999999999998,94.03220000000002,435.4650000000002,434.99771075599995,27,422.3610000000002,5,12,9,4,15,8,146,777,777,777,2,0.16666666666666666,777,777,198.51,157.07482338519918,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3824097,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,Ki,B,7.43,<rdkit.Chem.rdchem.Mol object at 0x14531fc40>,777,1.427591625300738,1368.6611529093682,1700827387.7893844,-3.94,777,777,777,777,-0.6153999999999928,159.01519999999977,656.7400000000005,656.1934333519999,44,620.4520000000002,8,16,10,6,18,19,242,777,777,777,2,0.38461538461538464,777,777,255.17999999999998,254.87164769959008,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3827090,COc1cc2c(=O)n(CCc3ccc(S(N)(=O)=O)cc3)c(S)nc2c(OC)c1OC,Ki,B,7.97,<rdkit.Chem.rdchem.Mol object at 0x14531fca0>,777,2.017272591954599,1254.2303803014934,3806365.676907124,-2.7599999999999993,777,777,777,777,1.6010999999999997,114.43020000000003,451.5260000000002,451.087177392,30,430.35800000000023,2,9,9,2,11,7,160,777,777,777,3,0.2631578947368421,777,777,122.74,178.40203091916158,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3827113,COc1cc2nc(S)n(CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2cc1OC,Ki,B,8.96,<rdkit.Chem.rdchem.Mol object at 0x14531fd00>,777,1.9364796529444719,1188.552010124428,1499327.4946735406,-2.56,777,777,777,777,1.5925,107.87820000000004,421.50000000000017,421.0766127079999,28,402.34800000000024,2,8,8,2,10,6,148,777,777,777,3,0.2222222222222222,777,777,113.51,166.92354357525807,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3827381,Cc1ccc2nc(S)n(CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2c1,Ki,B,7.25,<rdkit.Chem.rdchem.Mol object at 0x14531fd60>,777,1.894382671089834,1104.4265074455543,345319.0629024112,-2.1599999999999997,777,777,777,777,1.8837199999999996,99.51120000000003,375.47500000000014,375.07113340399997,25,358.33900000000017,2,6,6,2,8,4,130,777,777,777,3,0.17647058823529413,777,777,95.05000000000001,150.33151100184767,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3827651,COc1ccc2nc(S)n(CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2c1,Ki,B,9.0,<rdkit.Chem.rdchem.Mol object at 0x14531fdc0>,777,1.8985054616053583,1123.1934215064114,602768.6816403847,-2.3599999999999994,777,777,777,777,1.5838999999999999,101.32620000000003,391.47400000000016,391.06604802399994,26,374.33800000000014,2,7,7,2,9,5,136,777,777,777,3,0.17647058823529413,777,777,104.28,155.44505623135456,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828207,NS(=O)(=O)c1ccc(CCn2c(S)nc3ccc(Cl)cc3c2=O)cc1,Ki,B,8.19,<rdkit.Chem.rdchem.Mol object at 0x14531fe20>,777,1.8943826710898335,1109.9133757468105,345319.0629024112,-1.8699999999999997,777,777,777,777,2.2287,99.78420000000003,395.89300000000003,395.016510988,25,381.7810000000001,2,6,6,2,9,4,130,777,777,777,3,0.125,777,777,95.05000000000001,154.26983511433272,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828241,COc1ccc2c(=O)n(CCc3ccc(S(N)(=O)=O)cc3)c(S)nc2c1,Ki,B,9.16,<rdkit.Chem.rdchem.Mol object at 0x14531fe80>,777,1.8805506266659988,1123.1934215064114,599232.418687242,-2.359999999999999,777,777,777,777,1.5838999999999999,101.32620000000001,391.47400000000005,391.06604802400005,26,374.33800000000014,2,7,7,2,9,5,136,777,777,777,3,0.17647058823529413,777,777,104.27999999999999,155.44505623135453,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828520,NS(=O)(=O)c1ccc(CCn2c(S)nc3ccc(I)cc3c2=O)cc1,Ki,B,9.15,<rdkit.Chem.rdchem.Mol object at 0x14531fee0>,777,1.8943826710898335,1109.9133757468105,345319.0629024112,-1.4300000000000002,777,777,777,777,2.1799,107.49120000000002,487.34400000000005,486.952131308,25,473.23200000000014,2,6,6,2,9,4,130,777,777,777,3,0.125,777,777,95.05000000000001,163.22840700849466,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828573,COc1cccc2c(=O)n(CCc3ccc(S(N)(=O)=O)cc3)c(S)nc12,Ki,B,7.5,<rdkit.Chem.rdchem.Mol object at 0x14531ff40>,777,1.9094286928510718,1123.1934215064114,611426.047730186,-2.3599999999999994,777,777,777,777,1.5839,101.32620000000003,391.47400000000005,391.06604802400005,26,374.3380000000001,2,7,7,2,9,5,136,777,777,777,3,0.17647058823529413,777,777,104.27999999999999,155.44505623135456,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828598,NS(=O)(=O)c1ccc(CCn2c(S)nc3c(Cl)cccc3c2=O)cc1,Ki,B,9.11,<rdkit.Chem.rdchem.Mol object at 0x14531ffa0>,777,1.900348826427242,1109.9133757468105,354657.376549075,-1.8699999999999997,777,777,777,777,2.2287,99.78420000000003,395.89300000000003,395.01651098799994,25,381.7810000000002,2,6,6,2,9,4,130,777,777,777,3,0.125,777,777,95.05000000000001,154.26983511433272,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828605,Cc1cc(C)c2nc(S)n(CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2c1,Ki,B,9.07,<rdkit.Chem.rdchem.Mol object at 0x145320040>,777,1.9304332903392574,1151.0002544404604,497385.70994960336,-2.1599999999999997,777,777,777,777,2.19214,104.24820000000004,389.5020000000001,389.08678346799996,26,370.35000000000014,2,6,6,2,8,4,136,777,777,777,3,0.2222222222222222,777,777,95.05000000000001,156.69645311624424,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828641,NS(=O)(=O)c1ccc(CCn2c(S)nc3cc(Br)ccc3c2=O)cc1,Ki,B,9.04,<rdkit.Chem.rdchem.Mol object at 0x1453200a0>,777,1.8841298331560352,1109.9133757468105,340909.1529031067,-1.6800000000000002,777,777,777,777,2.3378000000000005,102.47420000000002,440.34400000000005,438.965995408,25,426.23200000000014,2,6,6,2,9,4,130,777,777,777,3,0.125,777,777,95.05000000000001,157.8341164930924,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828646,Cc1cccc2c(=O)n(CCc3ccc(S(N)(=O)=O)cc3)c(S)nc12,Ki,B,8.92,<rdkit.Chem.rdchem.Mol object at 0x145320100>,777,1.9003488264272423,1104.4265074455543,354657.376549075,-2.1599999999999993,777,777,777,777,1.8837199999999998,99.51120000000002,375.4750000000001,375.071133404,25,358.3390000000001,2,6,6,2,8,4,130,777,777,777,3,0.17647058823529413,777,777,95.05,150.33151100184764,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3828667,NS(=O)(=O)c1ccc(CCn2c(S)nc3cc(F)ccc3c2=O)cc1,Ki,B,8.04,<rdkit.Chem.rdchem.Mol object at 0x145320160>,777,1.8841298331560352,1109.9133757468105,340909.1529031067,-2.23,777,777,777,777,1.7144,94.73220000000002,379.43800000000005,379.046061528,25,365.32600000000014,2,6,6,2,9,4,130,777,777,777,3,0.125,777,777,95.05000000000001,148.13210429037727,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL383897,CC(=O)OC[C@H]1O[C@@H](n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Ki,B,6.92,<rdkit.Chem.rdchem.Mol object at 0x1453201c0>,777,1.8608807532828309,1440.3560211411432,851810312.8267447,-4.42,777,777,777,777,-0.46189999999999665,134.16169999999997,612.5700000000003,612.1373579560001,42,584.3460000000002,2,17,16,1,18,10,228,777,777,777,3,0.4583333333333333,777,777,231.59999999999994,238.7066234753775,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL384644,NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,Ki,B,6.57,<rdkit.Chem.rdchem.Mol object at 0x145320220>,777,1.3915027495090195,1291.043441313718,960441428.7031177,-2.66,777,777,777,777,-5.34789999999999,130.657,605.5790000000002,605.1639070519997,41,574.3310000000002,10,18,16,9,19,9,228,777,777,777,4,0.5909090909090909,777,777,289.2699999999999,232.09368245333937,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL384791,CCOC(=O)c1cc(S(N)(=O)=O)c(SSc2cc(Cl)c(C(=O)OCC)cc2S(N)(=O)=O)cc1Cl,Ki,B,5.25,<rdkit.Chem.rdchem.Mol object at 0x145320280>,777,2.5569765793903314,1244.7074804694148,11027494.606593983,-1.5199999999999996,777,777,777,777,3.4410000000000016,129.2774,589.5220000000003,587.932304896,34,571.3780000000003,4,10,10,2,16,9,186,777,777,777,2,0.2222222222222222,777,777,172.92,213.68233244074105,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL385073,Cc1cc(S(N)(=O)=O)c(S(=O)(=O)C(C)C(=O)O)cc1Cl,Ki,B,6.09,<rdkit.Chem.rdchem.Mol object at 0x1453202e0>,777,3.775879471659616,769.1827096700874,11189.234800338078,-1.1600000000000001,777,777,777,777,0.5426200000000008,71.84580000000003,341.7940000000001,340.979456784,20,329.698,3,7,5,2,10,4,112,777,777,777,1,0.3,777,777,131.6,120.87625862741923,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL385152,NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,Ki,B,8.09,<rdkit.Chem.rdchem.Mol object at 0x145320340>,777,1.6344158572095866,993.3192559312808,4575230.989747553,-2.46,777,777,777,777,-3.1720999999999977,98.0236,443.43800000000005,443.111083632,30,422.2700000000002,7,13,11,6,14,6,164,777,777,777,3,0.4375,777,777,210.11999999999995,170.30006920488725,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL385451,CC(C)CSc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NCN2,Ki,B,5.57,<rdkit.Chem.rdchem.Mol object at 0x1453203a0>,777,2.6067333295768425,757.163287006207,28775.07504917658,-0.81,777,777,777,777,0.7433999999999998,82.18840000000004,351.475,351.038119024,21,334.33900000000006,4,7,6,3,10,4,118,777,777,777,2,0.45454545454545453,777,777,118.36000000000001,128.33455941237497,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL386049,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2S)cc1,Ki,B,7.8,<rdkit.Chem.rdchem.Mol object at 0x145320400>,777,2.19018686518771,740.4665149603138,26269.08577754048,-1.8299999999999992,777,777,777,777,1.8750000000000002,79.46240000000002,308.38399999999996,308.02893424399997,20,296.288,3,5,4,3,7,3,104,777,777,777,2,0.0,777,777,89.25999999999999,121.82055697643897,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL386266,CC(=O)OC[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Ki,B,6.33,<rdkit.Chem.rdchem.Mol object at 0x145320460>,777,1.8608807532828309,1441.8325469938866,851810312.8267447,-4.42,777,777,777,777,-0.8888999999999947,136.21239999999992,611.5860000000002,611.153342368,42,582.3540000000003,3,17,15,2,18,10,228,777,777,777,3,0.4583333333333333,777,777,234.39999999999995,239.14294042947867,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL386318,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,Ki,B,6.55,<rdkit.Chem.rdchem.Mol object at 0x1453204c0>,777,1.7376249375164374,1276.8888487712757,93845173.37274508,-3.89,777,777,777,777,-0.8205999999999973,120.65840000000001,539.5230000000001,539.132213,37,514.3230000000002,3,15,13,2,16,8,200,777,777,777,3,0.42857142857142855,777,777,208.09999999999997,210.77304675673818,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL386416,NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,Ki,B,8.13,<rdkit.Chem.rdchem.Mol object at 0x145320520>,777,1.6344158572095866,993.3192559312808,4575230.989747553,-2.46,777,777,777,777,-3.1720999999999977,98.0236,443.43800000000005,443.111083632,30,422.2700000000002,7,13,11,6,14,6,164,777,777,777,3,0.4375,777,777,210.11999999999995,170.30006920488725,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL386517,NS(=O)(=O)c1cc(C(=O)N2CCCC2)c(Cl)cc1S,Ki,B,7.71,<rdkit.Chem.rdchem.Mol object at 0x145320580>,777,2.4832315470737125,625.0726231346208,18195.693517801996,-0.7600000000000001,777,777,777,777,1.5121000000000007,75.21470000000002,320.823,320.00561195600005,19,307.719,2,5,4,2,8,2,104,777,777,777,2,0.36363636363636365,777,777,80.47,121.7306377879091,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL386542,C#CCNC(=O)c1ccc(S(N)(=O)=O)cc1,Ki,B,7.33,<rdkit.Chem.rdchem.Mol object at 0x1453205e0>,777,2.88190501476202,526.1777239885106,2974.2223186931287,-1.8399999999999994,777,777,777,777,-0.30300000000000016,58.981400000000015,238.26799999999997,238.04121318,16,228.18799999999996,3,5,3,2,6,3,84,777,777,777,1,0.1,777,777,89.25999999999999,93.70244784202227,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL387076,CC(=O)OC[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Ki,B,6.42,<rdkit.Chem.rdchem.Mol object at 0x145320640>,777,1.8608807532828309,1441.8325469938866,851810312.8267447,-4.42,777,777,777,777,-0.8888999999999947,136.21239999999992,611.5860000000002,611.153342368,42,582.3540000000003,3,17,15,2,18,10,228,777,777,777,3,0.4583333333333333,777,777,234.39999999999995,239.14294042947867,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL387397,NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,Ki,B,8.06,<rdkit.Chem.rdchem.Mol object at 0x1453206a0>,777,1.6475208837773996,901.0196406437797,1881779.7946814792,-1.9700000000000002,777,777,777,777,-2.768799999999998,91.28840000000001,416.412,416.1001846,28,396.2520000000002,6,12,11,5,13,6,154,777,777,777,3,0.4666666666666667,777,777,190.25,159.33728803634574,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL387480,Cc1cc(S(N)(=O)=O)c(S(=O)(=O)CC(=O)NN)cc1Cl,Ki,B,8.04,<rdkit.Chem.rdchem.Mol object at 0x145320700>,777,3.59735839704871,758.0328528453563,12049.183230943083,-1.2000000000000002,777,777,777,777,-0.9405799999999986,71.94510000000001,341.798,340.990690164,20,329.702,5,8,6,3,11,4,112,777,777,777,1,0.2222222222222222,777,777,149.42000000000002,120.57697166168235,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL388309,CCCCC(NOCc1ccc(Cl)cc1)C(=O)NO,Ki,B,5.21,<rdkit.Chem.rdchem.Mol object at 0x145320760>,777,2.381937759312157,383.97964858605314,17284.72599633543,-1.1400000000000001,777,777,777,777,2.4254,72.61890000000004,286.75899999999996,286.108420148,19,267.60699999999997,3,5,4,3,6,8,106,777,777,777,1,0.46153846153846156,777,777,70.59,117.36636659507361,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3883222,NS(=O)(=O)c1ccc(-c2nc3scc(-c4ccc(-c5ccccc5)cc4)n3n2)cc1,Ki,B,7.65,<rdkit.Chem.rdchem.Mol object at 0x1453207c0>,777,1.4899499569430148,1437.1163428590435,12516430.080779023,-3.329999999999999,777,777,777,777,4.439200000000003,118.54519999999998,432.5300000000001,432.07146775200005,30,416.40200000000027,2,6,6,1,8,4,148,777,777,777,5,0.0,777,777,90.35000000000001,176.8696255230384,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3883491,COc1cc(OC)c([C@H]2[C@H](c3ccccc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc1OC,Ki,B,8.68,<rdkit.Chem.rdchem.Mol object at 0x145320820>,777,1.8562095090901998,1276.3115237625962,21488214.30878581,-3.5599999999999996,777,777,777,777,3.2315000000000005,123.32320000000003,468.53100000000023,468.1355074879999,33,444.3390000000002,2,8,6,1,9,7,172,777,777,777,4,0.20833333333333334,777,777,108.16000000000001,192.09207111267105,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3883755,COc1cc(OC)c([C@H]2[C@H](c3ccccc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)c(OC)c1,Ki,B,7.7,<rdkit.Chem.rdchem.Mol object at 0x145320880>,777,1.8782481233498718,1251.0615237625962,21398359.31116956,-3.5599999999999996,777,777,777,777,3.2315000000000005,123.32320000000003,468.53100000000023,468.1355074879999,33,444.3390000000002,2,8,6,1,9,7,172,777,777,777,4,0.20833333333333334,777,777,108.16000000000001,192.09207111267105,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3883807,COc1cc(OC)c([C@H]2[C@H](c3cccs3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)c(OC)c1,Ki,B,8.47,<rdkit.Chem.rdchem.Mol object at 0x1453208e0>,777,1.8649770439559674,1214.9303735283972,16155691.095829383,-3.0799999999999996,777,777,777,777,3.293000000000001,121.20020000000002,474.56000000000023,474.09192842399995,32,452.38400000000024,2,8,7,1,10,7,168,777,777,777,4,0.22727272727272727,777,777,108.16000000000001,189.73243438308253,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3883931,NS(=O)(=O)c1ccc(-c2nc3scc(-c4cccc(Br)c4)n3n2)cc1,Ki,B,5.59,<rdkit.Chem.rdchem.Mol object at 0x145320940>,777,1.7767452721195478,1180.554215270408,702517.9478079695,-2.0699999999999994,777,777,777,777,3.5347000000000017,100.80920000000002,435.32800000000003,433.95067969200005,25,424.2400000000001,2,6,6,1,9,3,126,777,777,777,4,0.0,777,777,90.35000000000001,155.68007892261576,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3884021,Cc1ccc(-c2csc3nc(-c4ccc(S(N)(=O)=O)cc4)nn23)cc1,Ki,B,7.71,<rdkit.Chem.rdchem.Mol object at 0x1453209a0>,777,1.7608880129557964,1157.8173469691524,715534.3726648776,-2.5499999999999994,777,777,777,777,3.0806200000000006,97.84619999999998,370.4590000000001,370.055817688,25,356.3470000000001,2,6,6,1,8,3,126,777,777,777,4,0.058823529411764705,777,777,90.35,148.177473431371,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3884101,NS(=O)(=O)c1ccc(-c2nn3cc(-c4ccc(Cl)cc4)nc3s2)cc1,Ki,B,6.61,<rdkit.Chem.rdchem.Mol object at 0x145320a00>,777,1.6825804355957248,1131.8042152704081,691799.6107819638,-2.2599999999999993,777,777,777,777,3.425600000000002,98.11920000000002,390.87700000000007,390.0011952720001,25,379.7890000000001,2,6,6,1,9,3,126,777,777,777,4,0.0,777,777,90.35000000000001,152.1157975438561,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3884122,NS(=O)(=O)c1ccc(-c2nc3scc(-c4ccc([N+](=O)[O-])cc4)n3n2)cc1,Ki,B,5.41,<rdkit.Chem.rdchem.Mol object at 0x145320a60>,777,1.726267265220089,1258.6441834662241,1759467.4828059636,-3.15,777,777,777,777,2.6804000000000014,99.76360000000001,401.4290000000001,401.02524583200005,27,390.3410000000002,2,9,8,1,11,4,136,777,777,777,4,0.0,777,777,133.49,156.46550703947418,777,777,777,777,777,777,777,777,777
CHEMBL205,CHEMBL3884126,COc1cc(OC)c([C@H]2[C@H](c3cccs3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc1OC,Ki,B,8.12,<rdkit.Chem.rdchem.Mol object at 0x145320ac0>,777,1.842385914313379,1240.180373528397,16224857.657792246,-3.0799999999999996,777,777,777,777,3.293000000000001,121.20020000000002,474.56000000000023,474.09192842399995,32,452.38400000000024,2,8,7,1,10,7,168,777,777,777,4,0.22727272727272727,777,777,108.16000000000001,189.73243438308253,777,777,777,777,777,777,777,777,777
